ID,Scaffold,Activity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
111,c1ccc2scnc2c1,0,-0.3535298,0.5168012,-1.5814934,-1.5573264,-3.2163303,-0.82960457,-1.85156,-1.7041835,-3.8885062,-5.7152,8.993948,-3.9067817,0.34644032,-1.4711758,-2.3162065,-3.22864,-0.68252367,2.3148773,-2.3335958,-2.2883098,-3.8977206,3.6898227,-3.4046822,0.46156052,-2.0572772,-0.3654666,-2.7014503,-3.5773027,0.20924859,1.2963187,-0.65368855,3.4119153,6.026564,1.1356326,-2.5751264,-4.6647396,5.572524,3.3119016,-3.5613055,5.0313663,6.5198207,-5.714934,1.3821417,-3.4695907,-0.105265394,-4.3511305,-3.2463126,1.0013674,4.7257233,1.6930777,1.9193934,3.2843227,-3.4631498,-1.8419155,1.764197,4.338026,-0.43270177,-0.4353692,3.4025507,-0.2720157,-2.6706297,-0.33528194,3.072775,0.23227414,2.1273263,-2.56061,-0.6828965,6.557893,0.084292926,5.1786213,1.3875979,-3.9496446,3.25922,0.51645875,-3.9817827,-2.4425726,2.1681356,3.0622966,-0.5055896,-4.944022,7.1652718,1.7236423,4.760442,-3.0695586,-7.901156,4.5347605,0.01232475,9.503694,0.06783342,-0.44867903,5.808041,2.489779,-2.1993551,-4.669513,2.2384312,-7.8109274,0.06811548,6.3204355,-2.5049393,-0.9282807
112,O=C(CCC(=O)N(Cc1ccccc1)c1ccccc1)Nc1ccon1,0,2.8762372,-0.36070752,-2.8362808,0.012212403,-3.95513,-6.676358,-9.842625,-9.933968,-10.028291,-12.602056,15.846075,-7.285027,7.9595294,-5.7497163,-11.860627,-5.120532,-1.1490963,5.9702263,-3.1752455,-10.4395,-6.635096,9.890068,-13.404884,8.875767,-0.49629557,-11.163336,-9.0226965,-7.8994975,1.0785638,-4.4976835,-1.6052698,13.600023,15.911881,1.1752818,-8.6005125,-18.130825,14.844928,11.572436,-9.337799,15.4091,7.259769,-10.909062,5.8246226,-2.6119418,-1.9293044,-8.751607,-17.913637,3.3344977,17.452866,9.303626,5.745227,9.130075,0.53710294,0.85023355,5.2874465,10.636119,-4.028829,-1.3008063,6.6288176,1.1206712,-6.7268915,-4.336034,7.533067,-0.15814841,1.9772906,-4.993508,-3.4568515,20.409235,-3.2150118,13.459943,-1.0256042,-12.445928,6.676021,-1.8714666,-12.735368,-5.5356603,3.0973728,4.29035,-2.5586643,-14.3192425,13.474113,6.0274987,6.1879144,-8.277474,-20.35254,13.751249,5.320284,31.170332,1.5564314,0.2506918,19.745424,6.6088595,1.7479517,-17.625237,9.262675,-24.88917,2.5875654,16.148785,-12.208065,-2.833167
113,O=C1CC(c2ccco2)Sc2ccccc2N1,0,-0.81687796,4.615475,-0.8115502,-4.5773015,-5.27625,-2.6838076,-6.374067,-5.8277936,-3.870596,-4.1157765,12.530556,-5.507051,1.123035,-3.9577055,-6.1845107,1.7883652,-3.4218264,2.7799392,-1.4109704,-10.321303,-7.718545,7.8070846,-10.389762,-2.844841,0.31810686,-2.4843261,-0.33438036,-5.143055,1.1584711,-1.3147227,-3.0086782,5.504556,12.026453,2.0068655,-2.7160726,-5.356604,7.645708,12.878537,-2.3702574,8.47103,10.625904,-3.4149983,3.8300142,-7.5130506,-0.14221722,-7.773346,-8.506669,3.4497123,9.17501,8.360472,4.3930674,1.6497042,-2.3942478,2.322557,3.3950496,6.9124484,-3.4244745,-4.4735274,6.510141,0.08462709,-5.1310515,-3.0343437,3.27552,1.3905602,-0.8856121,-4.6340117,-3.0844665,11.4240265,-0.856192,8.969657,2.6707687,-2.125215,5.9000254,0.8292934,-6.855581,-3.3522522,3.7329042,4.1612206,2.761562,-10.550716,8.728054,2.5975556,6.3442802,-3.5904455,-10.791396,12.438064,1.186117,15.856763,3.398604,0.03981942,10.836555,6.0292864,-4.5250106,-5.4955754,6.00065,-15.009169,2.8482993,13.524698,-8.805714,-3.5378196
114,O=C(CSc1nnc(CCCc2ccccc2)o1)Nc1ccccc1,0,-1.9501234,-1.0203706,-2.2673347,1.0799654,-6.7319274,-7.407316,-10.476128,-5.0491724,-9.573035,-12.2845,17.197515,-8.900081,3.6699398,-8.040748,-7.567654,-2.950271,-0.73001814,5.6864166,-5.1425548,-9.45436,-6.2122974,10.123265,-10.111986,10.015944,-1.6954358,-7.1143956,-6.9158607,-6.5761876,0.40480444,-3.5774524,2.453387,15.069094,15.522338,-0.05008869,-9.146349,-15.291064,16.94127,12.756608,-9.18087,14.614107,10.878726,-8.867355,4.839147,-3.403457,-3.2200768,-11.57375,-17.708736,3.1784775,15.674621,4.7652416,8.500982,10.895287,0.103735894,-2.6748526,4.6657414,9.6449,-4.3847337,-4.8061314,7.7103977,-0.82883596,-4.5918427,-4.4155703,5.9267635,-0.63908184,3.869426,-4.513848,-0.8096146,14.896064,-4.225047,11.215341,1.744369,-11.585883,10.223331,-2.5535815,-14.341405,-2.2320633,2.5231824,4.839525,-1.4514141,-16.720726,11.476662,5.903242,3.2197468,-7.6415973,-21.665173,14.43493,5.146027,28.880478,2.1366796,3.8340669,14.28303,5.650424,0.97236764,-18.804735,8.091868,-25.657095,0.9940359,16.35652,-8.028959,-2.9330235
115,c1c[nH]c(-c2ccno2)c1,0,-0.1443886,1.3896998,-1.0215143,-0.6560782,-5.4128184,1.3114588,-2.2193813,-3.9202292,-2.2346435,-5.040976,10.236417,-4.0700097,-1.625257,-2.6087837,-5.241579,-0.6262549,-1.3312418,2.903867,0.31239504,-2.441026,-3.281643,2.0700023,-4.054552,2.1095572,1.1349729,-1.6257354,-1.7444674,-6.265616,2.1706822,-1.4007066,-0.43942696,1.5795556,8.616048,0.4391325,-1.8379874,-6.6815553,4.6962447,5.3534794,-2.0420544,5.396881,4.3587246,-5.2042594,0.6563133,-5.399226,-0.41665614,-3.6664336,-6.0316677,1.5119091,6.2506404,3.4244306,0.055711333,1.6701869,-0.73729,-2.0086777,2.5631561,4.3626814,-2.7483354,-2.3454237,2.5608394,0.694386,-2.073905,-1.0007792,2.4168327,0.8911789,3.8097813,-3.7501485,-0.91389996,7.4586844,0.93657875,4.917389,1.5928286,-4.638548,1.9146338,1.1890551,-3.1224682,-2.0004866,1.2914988,4.4845624,-0.42535675,-6.9641495,6.2914615,2.4116616,2.5850828,-2.3242962,-7.903833,4.1369586,1.322788,9.216642,0.8426594,1.5934101,5.2734394,1.5071665,-3.4071589,-2.988833,4.9755387,-10.202522,-0.6509815,5.1292424,-4.275414,-1.1686708
116,O=C(Cn1c(=O)n(Cc2ccco2)c(=O)c2ccccc21)c1ccccc1,0,-1.4168874,2.3745027,-3.6505134,-1.8190366,-6.3377457,-7.1374917,-9.085597,-8.946974,-5.3458123,-12.514951,20.506979,-8.036414,6.9732375,-5.2588754,-10.678095,-0.7431966,-3.6706703,7.1576185,-4.700307,-13.154609,-13.336989,10.054945,-14.365082,7.060137,2.0134132,-6.9782853,-2.9791956,-8.556645,-1.6378716,-0.24639466,-0.007803738,15.459142,18.88548,3.174531,-12.547204,-15.156703,11.497524,12.179326,-10.243537,12.25441,10.933165,-9.920694,4.322359,-6.286863,-3.3444211,-10.837846,-12.443888,-2.4985726,19.48936,10.888608,7.110668,7.9985514,-0.32961875,2.9919362,7.47183,11.234032,-6.016469,-1.8604872,10.526644,0.20074211,-6.0112166,-1.3847985,9.024307,4.5906744,1.399657,-7.322274,-0.45838046,19.402664,-5.160365,15.424682,-1.8156563,-11.74245,7.2240324,0.2541629,-12.446573,-4.87295,5.1727595,7.9154716,3.8154194,-16.24874,14.2321,7.2215495,6.83544,-10.201553,-22.35094,18.486916,2.5449672,30.051994,1.8723269,5.9331937,18.272264,10.445051,-0.31016633,-14.760081,8.804056,-24.239635,2.0313904,17.235785,-12.484439,-5.2727737
117,O=C(COc1ccccc1)Nc1ccccc1,0,-0.47526947,1.3809191,-3.0211747,-0.7530811,-4.0360885,-4.856011,-5.8694515,-5.466508,-6.249962,-7.0761824,11.077285,-2.931835,4.2347507,-5.2758594,-7.5411415,-3.5483007,0.44619957,3.733586,-3.0310676,-7.613403,-5.955716,5.8027387,-10.009426,5.27594,-0.29894894,-7.254686,-4.4634385,-2.3955066,-0.9091241,-0.07752694,-0.9430067,11.897585,10.267529,1.6463761,-5.8203673,-9.928804,10.216652,7.0343924,-7.20872,10.419902,7.7876716,-8.286981,5.179962,-1.2921149,-0.8275566,-6.0281873,-10.652787,1.2604382,11.403979,8.048876,5.0327024,7.552533,-1.4625415,-1.9126674,5.032932,8.193393,-0.92376715,-2.2010937,5.6410303,-0.1379553,-5.686052,-3.4259214,6.4782715,1.9593369,3.5878773,-4.9977713,-3.101991,14.300645,-3.3608603,11.907283,-1.2556169,-8.267376,4.5116034,-1.3718005,-9.841312,-2.363271,1.3854531,3.550687,0.3038347,-11.349313,8.224527,7.3754125,5.9069896,-4.785671,-14.700834,8.105401,3.4290414,19.463717,0.99189323,-0.16893792,10.264309,4.467095,-1.6013908,-10.791105,5.204588,-15.838586,1.4324206,12.806028,-6.589841,-2.993958
118,O=C(Nc1cc2c(s1)CCC2)c1ccn[nH]1,0,0.84253275,0.9801024,-1.5148821,-3.8447669,-7.832458,-2.54187,-3.5724642,-6.6823387,-2.6793172,-5.137584,13.095444,-3.865302,-2.2322628,-0.62320685,-6.0432744,-5.6123013,-2.6218662,2.336351,-2.4169717,-3.156005,-2.3852925,8.991682,-6.919233,5.2289658,2.835339,1.2245073,-2.4560993,-6.547902,4.464063,1.3950224,0.26119593,3.388949,10.618129,1.1067226,-2.7066736,-5.326196,7.9401927,9.60367,-4.9773197,9.430478,6.3579717,-7.7602215,2.7637467,-5.4734893,2.9545472,-5.4196258,-8.505913,1.4416481,10.140332,6.8214674,6.949478,4.303345,-0.754832,-1.7725157,2.9280558,6.273478,1.1031797,-2.1105742,1.7285678,-2.2204843,-6.9924545,-0.23890069,2.7342088,2.024641,-1.3369391,-5.105266,-0.14133543,9.655065,1.4436501,6.3259597,-0.98143184,-4.518725,3.7084413,-1.5636728,-6.0569954,-3.2936227,1.196713,1.4516659,0.6673908,-8.580837,8.421532,4.1322527,3.6254249,-0.29459304,-13.843633,10.630063,0.46324497,14.293959,-0.550503,-1.663596,11.223367,0.07874045,-2.92344,-7.1984987,4.6426487,-16.414185,4.815659,11.645185,-9.310625,-2.4131267
119,O=C(NCc1ccc2c(c1)OCO2)c1cnn2c(=O)c(Cc3ccccc3)c[nH]c12,0,1.294673,1.9428335,-4.3988824,-1.7667161,-13.460535,-6.694912,-10.352324,-8.228715,-4.373501,-13.692119,21.265291,-11.066103,-0.28900975,-5.3586187,-8.39497,-1.6101519,-3.8474123,10.057292,-1.7051644,-8.909552,-11.751225,9.983205,-16.268393,10.84302,-1.2955496,-3.9100854,-4.527708,-7.474782,2.12973,-0.91371495,-1.1074263,14.674483,19.908056,3.367033,-12.0101,-17.589634,14.673171,14.2897835,-10.218378,15.559871,12.575619,-9.848574,4.55152,-5.8464847,-1.4158647,-12.940049,-15.736555,0.58941424,20.446226,13.8777895,9.54706,6.974111,-1.7775176,1.9808723,7.513659,13.092861,-4.8245173,-6.9495173,8.403926,-0.8222409,-7.353628,-2.6137702,7.94781,2.556333,0.089969374,-9.53681,-1.8178473,20.478014,-0.75575083,16.024494,-2.3137665,-15.505724,7.9060655,-0.48773822,-9.291498,-6.639489,3.6556258,6.0522532,0.69776,-17.966232,13.876699,9.956701,8.487762,-9.988099,-24.902615,20.289888,4.7328835,34.166634,0.48183572,0.9428649,20.127874,7.7986803,-3.8434799,-15.238077,14.284345,-32.55074,2.155305,19.567308,-17.284233,-3.046915
120,O=c1ccc2cc3ccoc3cc2o1,0,-1.1995122,5.2723804,-0.9839178,-1.1115477,-2.6112,-0.017293619,-6.767174,-5.3998528,-3.171191,-5.7047615,14.061219,-5.303571,0.3239491,-4.3148055,-4.8072968,0.6460409,-2.208547,6.5479884,-1.9236809,-5.03097,-8.070063,3.540875,-4.4741335,2.7069917,1.4934086,-3.5202894,-0.5912972,-5.377186,2.557774,0.6281936,-2.692994,6.0658193,10.937997,1.9873171,-4.1946387,-9.310049,3.9221382,9.754859,-6.0611606,5.8315063,7.1431503,-5.451433,3.2932227,-3.0617976,-1.124726,-6.1785774,-7.749318,-0.80649894,8.951414,7.1822114,0.8436227,2.4308357,0.7969326,1.3211255,3.3155427,8.737287,-4.797235,-1.9576708,2.4931405,1.2774339,-0.9984527,-0.23987362,4.873405,2.6166801,2.7211893,-4.4781938,-0.7254883,10.320627,-2.3780785,8.144304,1.0724293,-3.703669,5.534686,-2.1013393,-7.3470845,-1.8078701,2.068859,5.8499346,1.7232014,-7.3019166,6.864305,3.4110656,5.982618,-5.2370353,-10.430933,6.2216315,2.3009653,15.250694,-0.22308132,4.003804,6.1056275,5.1623535,-0.4163686,-5.9478374,8.752837,-15.036876,-1.0689402,9.090641,-5.008332,-2.6758592
121,O=c1c(=Cc2ccccc2)sc2nc(-c3ccco3)nn12,0,0.13679276,3.2530758,-6.8188996,-3.2141657,-3.867125,-2.6848097,-6.0463195,-8.321449,-4.859895,-10.229431,18.022392,-10.624343,-1.1982079,-3.8587751,-3.7921677,-0.6581887,-2.2406473,7.480372,-8.368298,-6.243398,-8.321638,5.896447,-10.019077,0.8218447,2.773605,-3.4369698,0.57638955,-4.4152546,-0.6459568,0.54117,-1.189925,8.053717,14.723776,4.685218,-7.3238034,-13.462809,8.4489,10.057553,-10.209753,10.287515,11.703263,-10.537885,0.3969259,-6.4484653,1.4302745,-13.411717,-6.835791,1.9967917,12.605088,5.4750733,5.272525,5.44813,-1.2623737,0.88947713,5.083896,9.572737,-4.360746,-2.1344662,7.2780776,2.4972348,-5.150733,-0.84506875,7.9059396,0.5914353,1.7025486,-4.582635,-2.6337664,14.773216,0.70641136,9.792692,2.6390142,-5.952157,10.904027,-0.19196025,-6.654944,-4.691456,3.9928594,7.9499836,1.9296715,-12.192766,13.482631,2.8176498,6.730595,-8.247962,-15.934371,13.398662,2.699748,21.486446,3.7232187,3.5590441,15.616508,5.165371,-2.0235467,-7.653248,9.35937,-18.668093,-2.082594,15.209995,-6.771695,-5.4771314
122,O=C(NN=Cc1cccc2ccccc12)c1cn(-c2cnon2)nn1,0,-1.5778816,0.91176724,-4.8473926,-0.9452464,-5.5513344,-5.176915,-7.1578937,-11.620116,-5.3473253,-13.433459,18.584215,-10.747634,-3.4927115,-6.3673935,-5.220816,-2.5577555,-4.0821304,7.139777,-6.062356,-7.453584,-8.824257,6.2827563,-7.7699866,6.4997888,2.8337655,-2.6646533,-2.4000983,-6.4329224,0.92779195,-3.6321163,-0.59578526,7.630762,17.555721,1.445435,-4.626855,-13.450629,10.827451,8.212854,-10.7249,14.844024,8.618062,-14.615064,0.45075637,-7.2312155,0.46419442,-12.836095,-14.772043,3.408856,14.865588,6.9814453,3.971201,7.4966125,-2.1119804,-2.4208336,4.9244075,10.65924,-2.5483851,-3.0259893,9.382179,-0.28140277,-3.7728589,-1.4685326,9.204477,2.1754847,3.4843283,-3.329768,-3.7713196,22.56125,3.494623,14.429104,-0.18870842,-12.313268,8.401682,-3.929018,-10.025466,-5.7797875,2.0384061,9.99239,3.2962563,-14.854809,15.593263,8.592164,1.9238114,-7.0350075,-20.11733,12.09616,4.4238105,25.037699,2.3176503,2.3221612,15.842844,3.8490124,-4.1479836,-13.251428,7.641487,-24.257278,3.1604414,15.331297,-7.1977186,0.82119304
123,O=C(COc1ccc2c(c1)OCO2)Nc1nncs1,0,-1.6613281,1.0162368,-1.4047835,-2.0790312,-5.2500257,-3.3782623,-9.101501,-4.684762,-5.3296843,-8.598945,13.003358,-8.455417,-3.5634391,-1.0445606,-4.652499,-3.9927485,-1.9643675,3.616119,-2.1618626,-5.8305883,-7.8017755,7.874687,-6.1169868,5.6548114,-1.2761841,-0.66318744,-4.7065444,-4.185301,3.6558812,-1.0174118,-1.5366061,7.983341,11.080474,1.5914018,-3.7098434,-10.258535,9.894671,7.2165394,-8.34776,9.248351,8.834476,-6.6056957,6.2418594,-2.8852735,1.5884467,-7.31072,-11.955525,1.6315932,10.947053,7.2701283,6.7991815,5.321783,-4.2322493,-0.5424698,3.0932384,8.664867,1.5433168,-3.2488666,3.4986923,-0.03549628,-8.695594,-2.4358501,2.1996431,0.19763067,-2.3475382,-4.6361403,-2.0131109,12.028529,1.9713771,8.815832,-0.8766211,-8.450171,8.8115225,-2.7934709,-10.266064,-2.5328655,0.31909835,3.7684917,-1.1901298,-11.252111,6.3633657,4.487728,7.2089424,-6.1749344,-16.378248,11.131614,4.2190757,20.93179,-1.4709523,1.1153492,14.010468,2.228162,-0.44935012,-8.433339,10.930491,-21.43763,2.8206227,13.691097,-7.9258237,0.21317354
124,O=C(CCC(=O)N(Cc1ccccc1)C1CC1)Nc1ccon1,0,3.900562,-1.0163902,-1.084192,-0.5080252,-3.9922411,-5.9380054,-9.8142605,-10.036128,-7.8861194,-10.658507,13.289852,-7.01337,5.3693357,-4.438307,-11.570741,-4.5706453,-1.9381435,3.623017,-2.1505537,-10.435182,-4.482452,10.692248,-11.514317,8.799669,1.4256047,-7.572989,-8.256384,-9.480936,3.6630251,-4.3766003,-2.4179158,9.474516,13.936996,0.30301917,-7.363561,-13.864707,12.581267,11.713795,-8.654816,13.681482,4.169372,-7.344502,5.392654,-2.1364985,-1.499935,-7.8543954,-15.536422,3.7174332,16.43914,9.746348,7.386761,7.637287,2.3656883,2.1898723,3.1663773,7.0059433,-2.7040484,-1.6061175,4.2894115,0.9588072,-6.3542657,-5.0358715,4.037516,0.1513853,-2.9836314,-4.1611285,-1.1302376,16.069492,-0.04588756,9.636565,-1.0765128,-9.30778,5.9614987,-2.6089003,-11.808141,-5.2386594,1.9125265,1.7900734,-4.214605,-11.085621,9.876116,5.452346,2.9988217,-6.4008446,-19.066065,14.058487,3.7912998,25.241049,-1.2289851,0.6172842,18.750463,4.369039,2.2699723,-16.092686,7.910527,-21.501516,3.1167138,11.941637,-13.448252,-0.5734185
125,O=C(COC(=O)c1ccccc1)Nc1ccc2[nH]c3ccccc3c2c1,0,1.0819246,1.8027707,-4.262415,-2.1771197,-8.424908,-6.5965366,-7.071599,-7.9753866,-8.589998,-10.554951,17.084272,-5.4891577,5.76464,-6.6971264,-11.7697115,-6.092554,-0.20967194,7.5275097,-2.5428298,-8.588035,-6.4707146,9.765438,-14.335605,8.254056,2.9592383,-7.7642846,-5.3798575,-5.3078704,0.3901826,1.4379464,0.9761675,15.955415,15.914178,3.9393542,-10.451641,-13.401328,15.311309,13.818183,-10.530445,14.479922,10.305111,-13.115512,5.1038976,-2.8536158,-1.5276885,-9.42683,-17.641417,2.787926,19.082209,13.031868,6.925191,10.170032,-0.61571425,-1.9292477,7.106162,12.400997,-5.294548,-4.885861,7.6051693,-1.9088874,-7.741352,-3.176544,11.722917,3.1280723,4.8603992,-7.706934,-1.855299,21.325867,-4.2084002,17.208714,-2.1489675,-12.251077,7.816621,0.15855426,-12.493715,-3.7761693,3.3418193,6.639421,2.0574834,-17.43933,11.460143,11.365418,9.274011,-5.7673736,-22.393913,13.915744,3.0317574,29.741465,1.0864797,-0.5883749,16.820889,6.5179667,-3.6420567,-14.757194,7.05067,-25.535185,3.979613,20.088423,-12.762357,-4.1845512
126,c1ccc(CCc2nncs2)cc1,0,0.23797141,-0.9324305,-1.7782757,-1.5482547,-4.4873247,-3.431912,-5.531768,-2.0291247,-5.4962683,-7.548488,11.17216,-4.935504,0.24234283,-2.501284,-2.691969,-3.2322562,-0.03871735,2.1642406,-2.310531,-4.1083317,-4.9362373,7.244509,-5.436045,3.1751144,-2.5471647,-0.7218223,-5.0201674,-4.409234,-0.65770584,-0.9032643,-0.54898745,5.4366336,8.874819,0.17780735,-4.7085605,-7.371358,9.230318,4.6174603,-3.840807,8.162412,7.365959,-6.0392833,4.092138,-3.6717749,-0.54345787,-5.8904047,-6.8348327,2.3463533,7.0745306,0.6622298,4.5362964,5.326875,-3.6909907,-3.5656385,1.805639,5.5461464,-1.4573443,-1.0466154,5.100048,-0.68350416,-3.1172047,-1.2267686,3.8015563,-0.39467394,1.8650893,-2.4888334,-1.4315028,8.399483,0.5628546,5.849765,1.4211429,-7.635215,4.4874873,-0.20514914,-6.0130687,-2.7727346,2.2269666,3.2696996,-1.9643972,-7.4904494,8.642005,1.6759505,2.6294603,-4.7768145,-11.586309,7.98362,2.2170942,14.103439,1.6333708,1.038109,7.6310134,3.448893,-0.5920924,-8.751995,4.5369525,-10.971947,-1.6844476,7.548545,-3.1442764,-0.43378997
127,c1ccc(-c2ncc[nH]2)cc1,0,0.36507285,0.88249624,-3.534056,-0.93347377,-5.876509,-0.48387194,-1.8419338,-2.7302446,-2.588446,-6.098541,10.122575,-3.5947955,0.24314049,-4.15555,-4.606527,-1.9478005,-1.4781144,3.7277596,-1.4502335,-2.858642,-3.4572084,2.4452167,-5.735433,1.8667641,-0.5358896,-2.2466433,-3.3458118,-4.6805325,0.21305986,0.33465737,-0.6589586,4.594172,8.634089,0.8735278,-2.9915376,-6.445227,6.0165396,4.833495,-2.825861,6.636173,5.6000175,-5.8834705,1.0235617,-4.572862,-0.7609777,-4.8239455,-5.6748405,1.3651139,7.864612,2.8789718,1.6407703,2.584615,-1.6366334,-2.371129,3.1474378,5.5401874,-2.2604744,-3.878748,4.7894073,-0.44754812,-3.0310946,-1.180168,3.8055952,1.4696112,4.8363695,-4.382491,-2.1458018,8.862503,-1.1473596,6.748104,2.433618,-5.7143626,2.193493,2.9258995,-3.9212444,-2.8412898,1.9559581,4.549677,-0.33677697,-9.125392,8.01759,3.6258955,4.1452003,-3.1725724,-9.747703,6.2970266,0.9267966,11.20012,0.8723947,0.09986833,5.3013053,2.6731205,-4.0592422,-5.4659414,3.2227395,-10.135946,-0.16011593,7.0135775,-5.323647,-1.1299162
128,N=c1c(S(=O)(=O)c2ccccc2)cc2c(=O)n3ccccc3nc2n1Cc1ccco1,0,-0.35432142,3.845203,-7.0662,-2.778368,-7.799123,-6.0635257,-8.626493,-11.798997,-3.2704692,-16.989813,26.481136,-9.057964,5.060801,-7.4078245,-8.865734,0.1285854,-7.1926026,9.671876,-7.1597896,-14.170673,-12.796959,10.708429,-15.189857,6.981355,1.0157348,-5.3725395,-2.481096,-7.486593,-2.3914065,-0.23274457,0.7758323,11.632316,24.185886,7.112768,-12.724712,-16.370138,11.764554,14.2816,-13.711808,18.543825,12.940771,-14.337399,0.89622664,-10.119349,-3.8346195,-16.868948,-11.7540045,-0.28149337,21.347536,8.758562,7.0535026,6.105461,-2.9337668,3.4999516,8.897551,13.388059,-3.9023302,-5.4541283,8.494139,-1.6045272,-1.1147149,-3.984588,7.37387,5.751576,1.8127416,-6.5005355,-1.4896823,21.89632,-1.0939778,18.505535,-1.3099483,-11.914351,7.317841,-0.5261444,-13.8113,-5.315135,9.922711,8.695306,6.564777,-18.711117,20.085001,7.3224635,11.647761,-14.314951,-24.324179,18.159204,1.7782642,33.118324,-0.9983708,4.9989643,20.034443,8.955447,-3.6927726,-14.958948,13.353801,-28.291372,-0.8738862,18.592186,-12.156453,-6.753863
129,O=C(CSc1nnc(Cc2cccs2)n1-c1ccccc1)Nc1ccc2c(c1)OCCO2,0,-4.283662,-0.36089158,-4.0096445,-1.6261604,-10.47895,-6.162171,-12.772015,-5.4051423,-8.458236,-17.643805,22.783716,-14.702358,0.9349661,-4.990163,-7.2750645,-3.779597,-5.1004395,7.299663,-7.0323753,-11.001423,-12.507856,12.95553,-12.222546,8.983729,-2.2257533,-3.3891306,-5.247249,-9.049857,2.1842794,0.2349658,-1.8021382,16.44198,19.647224,1.6817348,-7.9436617,-17.045702,16.960169,13.051566,-12.62073,15.244236,15.645351,-9.810838,6.0638485,-6.5671406,-0.7472766,-15.379355,-15.851419,2.0170448,19.656206,9.227813,12.152768,8.4546,-4.686048,0.13634393,6.7675333,13.778208,-1.1411889,-7.7621193,9.221284,-0.8868298,-10.321093,-3.5333066,4.5674467,1.101321,1.021714,-5.2539625,-1.298818,20.977554,-1.6432639,14.157066,0.49313933,-12.270292,13.233584,-1.085198,-17.204773,-3.926569,3.6677747,5.0012984,0.854187,-21.139578,16.852259,8.038576,8.978681,-10.4831085,-29.45452,21.98731,5.1599035,34.232178,0.5371573,5.405469,22.60914,7.37188,-2.7551553,-17.232187,11.894121,-36.54382,2.63479,20.845116,-11.331014,-2.9822755
130,O=C(CNS(=O)(=O)c1ccc2c(c1)CCN2)Nc1ccccc1,0,1.5488406,1.3987997,-2.094717,-0.064208865,-7.3086987,-5.7312636,-7.75188,-7.643113,-5.7840414,-8.423368,16.742332,-3.9031808,1.7479343,-5.948836,-10.313535,-1.574935,-3.5812132,3.1467412,-1.7310786,-9.466767,-3.9275284,12.500068,-15.681156,8.126609,-0.11143991,-5.1908855,-3.424735,-3.523339,1.1875279,-1.7818357,-0.70579827,9.246949,16.24622,1.6525466,-8.910715,-6.459322,11.81436,12.49874,-7.3688936,15.299794,7.8888717,-9.350568,3.9175901,-2.2481225,0.21689521,-9.583039,-14.563103,1.7300539,15.814698,9.423035,5.9458823,8.343899,-1.1769754,0.17560166,7.656253,11.187466,2.4506865,-4.467126,4.874381,-3.6972058,-2.404124,-5.762095,4.3980083,3.8002388,-1.4529444,-6.4736776,-1.3492662,18.354809,-0.82481176,15.266379,-3.729138,-7.975091,4.8937616,-2.3142655,-14.750447,-2.6150541,2.0945296,2.092547,3.150513,-13.95499,12.96977,7.461804,8.068169,-4.4558063,-18.026245,12.354833,2.5502176,25.560719,-0.8595297,-3.9396522,17.559202,1.1162175,-3.5014188,-13.20479,6.3448358,-21.719736,5.0927725,17.623783,-12.741612,-5.2781663
131,O=C(C=Cc1cn(-c2ccccc2)nc1-c1ccccc1)NCC(=O)Nc1ccccc1,0,-0.15488487,0.16574389,-7.4881225,-0.2904342,-9.286335,-8.714692,-8.765316,-11.811081,-9.732991,-13.5884495,21.138306,-6.9754715,5.7541857,-7.9264865,-12.062655,-5.6299367,0.11155771,6.8301783,-6.4558983,-12.136044,-9.729346,9.207329,-19.514841,9.687564,0.7150047,-11.923913,-2.59395,-5.196174,-3.5062032,-2.02357,-1.629144,16.719297,18.74019,3.180783,-12.310365,-18.285587,16.841444,12.749637,-13.899615,19.213507,12.633013,-16.329361,4.556215,-3.7087798,0.31744677,-15.328211,-18.892103,2.3447506,19.987373,13.389178,7.950452,10.794752,-2.6552458,-1.430323,7.6301336,14.534425,-4.748636,-4.283794,15.735291,-1.2703731,-9.924798,-3.3916767,14.404558,1.768968,3.4325488,-9.131343,-5.3201146,29.946571,-2.1810217,20.822985,-2.8492916,-16.606411,10.962907,-4.911268,-15.57333,-7.626159,1.7578754,9.84159,2.3085983,-19.255903,17.479189,11.580617,8.1770115,-8.204344,-25.214668,15.886361,5.1133857,35.3445,3.9106958,0.42496595,23.427256,4.5114174,-3.3663304,-18.00065,7.60275,-31.521088,2.507974,22.112883,-13.840202,-5.539368
